time,theoretical_pressure_psi,theoretical_counts,noisy_counts,filtered_counts
0.749498997995992,0.12498089118430428,3276.24952164386,3247.6102800306717,3174.164189590832
0.7535070140280561,0.13136239158530036,3359.898228900117,3026.9050672068975,3318.4877708422937
0.7575150300601202,0.13795887576562926,3446.3649435358684,2850.6664209003993,3376.869174508267
0.7615230460921844,0.1447702809150835,3535.648842234915,3360.0613024840795,3369.5699370095817
0.7655310621242485,0.1517960106785991,3627.742107975077,3964.5123698548396,3475.452767408944
0.7695390781563125,0.1590349107826339,3722.629610538765,3806.819834480527,3639.510966062842
0.7735470941883766,0.16648524576215767,3820.288601450363,3330.414284109661,3772.555580862215
0.7775551102204408,0.17414467695639965,3920.6884255444866,3988.7900928262056,3906.597265343704
0.7815631262525049,0.18201024194229573,4023.7902513796125,4175.312457784181,3964.7643157895614
0.785571142284569,0.19007833557428636,4129.546822707745,3781.978724496012,3994.1728943198223
0.7895791583166332,0.19834469279771763,4237.9022331924825,4298.353093854503,4192.480137127876
0.7935871743486973,0.206804373400529,4348.791726534135,4371.68172297584,4324.996393547165
0.7975951903807614,0.21545174886414933,4462.14152411127,4012.6798841923555,4477.376887556138
0.8016032064128256,0.22428049146953621,4577.868682182681,4718.564983766039,4701.771701596474
0.8056112224448897,0.2332835658080702,4695.880980612184,4916.403887761228,4733.551442537932
0.8096192384769538,0.24245322283954404,4816.076844980744,5241.97591584699,4797.571027485732
0.813627254509018,0.2517809966307717,4938.345303836155,5352.74242277836,5012.74078529541
0.8176352705410821,0.26125770389839537,5062.565982700166,4520.81128044472,5145.465600678361
0.8216432865731462,0.27087344646831385,5188.609136306658,4819.818817610435,5268.661413336633
0.8256513026052104,0.28061761675182845,5316.335720382967,5518.8681888601,5551.6844128959465
0.8296593186372745,0.29047890632514295,5445.597504109974,5647.638691446691,5653.503275939247
0.8336673346693386,0.30044531768432636,5576.23722420615,5778.77457636914,5924.997398915912
0.8376753507014028,0.31050417923231016,5708.088781377121,7223.136912762184,6162.777271289991
0.8416833667334669,0.3206421635380287,5840.977479656481,6065.4744640814615,6302.960364709896
0.845691382765531,0.3308453088905063,5974.720308936757,6421.270141281375,6389.74761369461
0.8496993987975952,0.3410990441526492,6109.126270752926,6484.277924228993,6537.459565835289
0.8537074148296593,0.3513882169008189,6243.996747135934,6500.149842799426,6412.068283727735
0.8577154308617234,0.3616971248170634,6379.125912102067,6255.149434339697,6501.39799134273
0.8617234468937875,0.3720095502812878,6514.301185087121,6812.758241353893,6545.07694633472
0.8657314629258517,0.38230879809078877,6649.3037253740595,6345.397938009304,6630.637287433771
0.8697394789579158,0.39257773621459197,6783.908966300872,6690.782417386431,6858.22130255708
0.8737474949899798,0.4027988394700653,6917.887187773616,6727.022826225299,6904.5449404078445
0.877755511022044,0.4129542359894778,7051.004125350075,7083.200311922353,7033.10163781043
0.8817635270541081,0.4230257563246794,7183.021613903898,8093.237948662589,7117.4543948286055
0.8857715430861722,0.4329949850190588,7313.698263629823,6579.414899295044,7234.4359687706565
0.8897795591182364,0.44284331445751557,7442.790165909114,7712.655123171988,7451.477709609211
0.8937875751503005,0.45255200078754654,7570.05162632316,6935.867237136541,7577.258114473017
0.8977955911823646,0.4621022216878109,7695.2359218838255,7509.653434980788,7511.373731783917
0.9018036072144288,0.47147513574486805,7818.096079343731,8246.315012095178,7698.455748969268
0.9058116232464929,0.48065194318430654,7938.38567125989,7963.66314596899,7817.881741699618
0.909819639278557,0.4896139476893353,8055.859626311807,7632.047269838888,7984.438594653483
0.9138276553106212,0.498342619028219,8170.275050221895,7888.989019592505,8137.0468786136735
0.9178356713426853,0.5068196562018132,8281.392053493368,8548.63707228444,8189.078565303601
0.9218436873747494,0.5150270508140101,8388.974582070045,8101.765207813598,8255.983026124726
0.9258517034068136,0.5229471503612223,8492.791246934903,8577.911422702118,8540.333982465629
0.9298597194388777,0.5305627211322015,8592.616148600897,8610.536818924673,8715.515974377802
0.9338677354709418,0.5378570104065743,8688.229692409375,8431.994371716864,8658.760742377934
0.937875751503006,0.5448138076395265,8779.419390538913,9622.503964225205,8801.046391749085
0.9418837675350701,0.5514175043211315,8865.98064664139,9115.262962977726,8837.879203936303
0.9458917835671342,0.5576531522019067,8947.717519062593,8151.350448285355,8964.570859579715
0.9498997995991983,0.5635065195813042,9024.443458671736,9097.764753411666,9033.0280731659
0.9539078156312625,0.5689641453629971,9095.982017418166,8835.741108012644,8977.349708546775
0.9579158316633266,0.5740133905899671,9162.167523853288,9497.378408428558,9035.98428437564
0.9619238476953907,0.5786424871835093,9222.845722001439,8911.194866820166,9258.780931676825
0.9659318637274549,0.5828405836232649,9277.874370133755,9232.75541189131,9235.647050931102
0.969939879759519,0.5865977873202246,9327.123796193504,9525.704993779778,9303.04969886636
0.9739478957915831,0.5899052034511902,9370.477406838203,9710.92697939366,9271.629267981942
0.9779559118236472,0.5927549700413648,9407.83214730221,8935.827588191598,9316.625527350383
0.9819639278557113,0.5951402891014299,9439.098909541543,9307.559643559449,9453.366713778507
0.9859719438877754,0.5970554536465186,9464.202886398565,9277.43539223763,9472.73248784913
0.9899799599198396,0.5984958704467905,9483.083869816532,9226.168682399244,9372.054404800485
0.9939879759519037,0.5994580783826714,9495.696491440056,10189.943716888196,9503.598538415954
0.9979959919839678,0.5999397623020944,9502.010404255854,9661.26541227414,9647.890099726
1.002004008016032,0.5999397623020944,9502.010404255854,9006.18039805314,9732.572118757438
1.006012024048096,0.5994580783826714,9495.696491440056,9856.636523499878,9677.636859004659
1.0100200400801602,0.5984958704467906,9483.083869816532,10317.60057272978,9538.703748090387
1.0140280561122244,0.5970554536465188,9464.202886398569,9870.209525457702,9568.334053071845
1.0180360721442885,0.59514028910143,9439.098909541544,8841.62186412979,9574.428261283336
1.0220440881763526,0.592754970041365,9407.832147302212,9217.411940488288,9516.680461077352
1.0260521042084167,0.5899052034511902,9370.477406838203,9868.677547144349,9403.803638854812
1.0300601202404809,0.5865977873202248,9327.123796193508,9048.839855533577,9250.582475962272
